duration,num_updates,action_loss,eval_avg_reward,eval_avg_ep_len,eval_d4rl_score
0:06:24,7200,0.0752979313209653,2726.0571034897484,781.1,59.34705624161507
0:06:29,7300,0.0748697841912508,2016.4171704105152,556.7,43.88875103272735
0:06:36,7400,0.07371075600385665,3025.048330776034,810.9,65.8600742254202
0:06:43,7500,0.07233008600771428,2322.68500280924,777.6,50.56027754666065
0:06:50,7600,0.07295740589499473,3215.4652112868907,844.2,70.00798377595628
0:06:58,7700,0.07162327498197556,3603.3714967835194,974.4,78.457865855779
0:07:04,7800,0.07119191206991672,2612.329930600629,719.0,56.86970221020423
0:07:11,7900,0.0710796220228076,3212.132520948699,869.5,69.93538675595637
0:07:18,8000,0.07038457453250885,2955.7987572136435,782.5,64.35158943783536
0:07:24,8100,0.07001688092947006,2918.235027127395,811.2,63.5333271369275
0:07:32,8200,0.0692101588845253,3081.716263292352,907.7,67.0944892513515
0:07:38,8300,0.06856145508587361,1509.967322113999,747.3,32.85659801677198
0:07:44,8400,0.06706565145403147,2540.81250115998,693.0,55.311816019595504
0:07:51,8500,0.06852768588811159,1632.6643067986022,774.4,35.529344220941766
0:07:58,8600,0.06808320835232734,2893.950906911442,830.9,63.00433866752353
0:08:06,8700,0.06613300386816263,2107.047926083077,970.0,45.862988694944946
0:08:11,8800,0.06680053800344467,2056.0026834705577,591.7,44.751054454798485
0:08:18,8900,0.06614479083567858,2608.1317406635358,810.4,56.778251745895005
0:08:24,9000,0.06522075429558755,2679.3138485732766,752.4,58.328833524327564
0:08:31,9100,0.06482279885560274,2968.435895451503,828.9,64.62686811190896
0:08:38,9200,0.06473379224538803,2325.9339817351424,735.3,50.63105105518619
0:08:43,9300,0.06382802214473486,2165.535570752653,627.3,47.13704307112438
0:08:48,9400,0.06478193677961826,1571.3619423740377,481.9,34.19397593749488
0:08:55,9500,0.06354795966297389,3259.4390458623193,871.9,70.96587935706108
0:09:00,9600,0.06306765101850033,1142.03396939183,576.1,24.84179248260599
0:09:06,9700,0.06264621078968048,2080.146022558392,598.8,45.276976245532516
0:09:13,9800,0.06245061192661524,2970.376485110525,829.4,64.6691405740916
0:09:20,9900,0.06195164259523153,3549.426586152468,933.8,77.28276725417895
0:09:26,10000,0.06210365664213896,2422.8164914410786,713.7,52.741472600855
0:09:33,10100,0.06161031872034073,2941.8210940185722,807.5,64.04710969577957
0:09:39,10200,0.06128611799329519,702.7959420563066,646.6,15.273735261755968
0:09:46,10300,0.06119293410331011,1828.187894772135,855.4,39.78849475284145
0:09:52,10400,0.060387901104986666,2078.4219368959016,690.2,45.23941995658271
0:10:00,10500,0.06045134376734495,3101.0151290705944,868.8,67.51488238803837
0:10:07,10600,0.06005255363881588,3223.9901490152347,926.8,70.19368511990359
0:10:15,10700,0.059632444716989995,3516.1593036456497,937.5,76.55809579406359
0:10:22,10800,0.05945117324590683,2214.4738140460963,826.1,48.203079896214355
0:10:30,10900,0.05840754140168428,3360.007926897205,961.1,73.156602264674
0:10:37,11000,0.05819970201700926,2791.411903149906,850.1,60.770699969820576
0:10:44,11100,0.05873722657561302,3185.434527737308,869.4,69.35381614769635
0:10:52,11200,0.05804192505776882,3503.5526894623727,949.5,76.2834820348714
0:10:59,11300,0.05778274495154619,3401.093101326284,940.3,74.05157327219506
0:11:07,11400,0.057918947972357276,3329.6965999685426,931.4,72.49632129525833
0:11:15,11500,0.05698646880686283,3292.7703622998497,935.0,71.69194568800957
0:11:23,11600,0.057099761478602885,3575.146320247528,987.6,77.84302814283511
0:11:31,11700,0.0571309744566679,3552.9418930312168,1000.0,77.3593422665219
0:11:38,11800,0.05731328248977661,2752.443788010021,840.7,59.92184551678324
0:11:45,11900,0.05603787396103144,2986.8282355546526,862.0,65.02751412063408
0:11:52,12000,0.0565475807338953,2603.095984479826,819.6,56.668556318091845
0:12:00,12100,0.055579438507556915,3664.358729750054,1000.0,79.7863695336251
0:12:07,12200,0.05580419845879078,2862.844794723888,800.2,62.326744646044716
0:12:14,12300,0.05601947695016861,3342.8714074124,927.4,72.78331218323127
0:12:22,12400,0.055439472794532776,3423.7461306681375,943.6,74.5450311867642
